ID	Case.Number	Date	Block	IUCR	Primary.Type	Description	Location.Description	Arrest	Domestic	Beat	District	Ward	Community.Area	FBI.Code	X.Coordinate	Y.Coordinate	Year	Updated.On	Latitude	Longitude	Location
10451815	HZ190777	2016-03-17	057XX W ERIE ST	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	true	1511	15	29	25	14	1138009	1903721	2016	03/24/2016 03:46:07 PM	41.891945901	-87.768608844	(41.891945901, -87.768608844)
10451820	HZ190810	2016-03-17	038XX W ROOSEVELT RD	2093	NARCOTICS	FOUND SUSPECT NARCOTICS	PARKING LOT/GARAGE(NON.RESID.)	true	false	1011	10	24	29	18	1150785	1894432	2016	03/24/2016 03:46:07 PM	41.866215538	-87.721930788	(41.866215538, -87.721930788)
10451823	HZ190814	2016-03-17	0000X S MICHIGAN AVE	0890	THEFT	FROM BUILDING	RESTAURANT	false	false	112	1	42	32	06	1177317	1900258	2016	03/24/2016 03:46:07 PM	41.881642592	-87.624353482	(41.881642592, -87.624353482)
10451825	HZ190835	2016-03-17	004XX E 91ST PL	0810	THEFT	OVER $500	STREET	false	false	633	6	6	44	06	1180854	1844408	2016	03/24/2016 03:46:07 PM	41.728304581	-87.613084458	(41.728304581, -87.613084458)
10451826	HZ190741	2016-03-17	002XX W MADISON ST	0810	THEFT	OVER $500	SIDEWALK	false	false	122	1	42	32	06	1174636	1900346	2016	03/24/2016 03:46:07 PM	41.881944424	-87.634195294	(41.881944424, -87.634195294)
10451827	HZ190692	2016-03-17	075XX S ASHLAND AVE	0820	THEFT	$500 AND UNDER	SMALL RETAIL STORE	true	false	612	6	17	71	06	1166987	1854622	2016	03/24/2016 03:46:07 PM	41.756640447	-87.663590843	(41.756640447, -87.663590843)
10451828	HZ190825	2016-03-17	018XX W MONTVALE AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SCHOOL, PRIVATE, BUILDING	true	false	2212	22	19	75	18	1165748	1830110	2016	03/24/2016 03:46:07 PM	41.689402074	-87.668824981	(41.689402074, -87.668824981)
10451830	HZ190816	2016-03-17	032XX W FRANKLIN BLVD	0810	THEFT	OVER $500	STREET	false	false	1123	11	28	23	06	1154714	1903150	2016	03/24/2016 03:46:07 PM	41.890060933	-87.707273553	(41.890060933, -87.707273553)
10451831	HZ190833	2016-03-17	059XX W LAKE ST	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	1512	15	29	25	14	1136736	1902265	2016	03/24/2016 03:46:07 PM	41.887973344	-87.773318988	(41.887973344, -87.773318988)
10451835	HZ190857	2016-03-17	016XX W 69TH ST	031A	ROBBERY	ARMED: HANDGUN	SIDEWALK	false	false	725	7	17	67	03	1166785	1858959	2016	03/24/2016 03:46:07 PM	41.768546072	-87.664207499	(41.768546072, -87.664207499)
10451836	HZ190864	2016-03-17	077XX S STEWART AVE	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	APARTMENT	false	false	623	6	17	69	26	1174961	1853844	2016	03/24/2016 03:46:07 PM	41.754331455	-87.634390852	(41.754331455, -87.634390852)
10451842	HZ190861	2016-03-17	060XX S RACINE AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	STREET	true	false	713	7	16	67	18	1169353	1864765	2016	03/24/2016 03:46:07 PM	41.784423239	-87.654626549	(41.784423239, -87.654626549)
10451843	HZ190844	2016-03-17	068XX S WENTWORTH AVE	0460	BATTERY	SIMPLE	SIDEWALK	false	false	722	7	6	69	08B	1176145	1859527	2016	03/24/2016 03:46:07 PM	41.769899784	-87.629881576	(41.769899784, -87.629881576)
10451844	HZ190809	2016-03-17	013XX W 76TH ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	612	6	17	71	18	1168669	1854374	2016	03/24/2016 03:46:07 PM	41.755923803	-87.65743376	(41.755923803, -87.65743376)
10451847	HZ190779	2016-03-17	069XX S HALSTED ST	4625	OTHER OFFENSE	PAROLE VIOLATION	PARKING LOT/GARAGE(NON.RESID.)	true	false	732	7	6	68	26	1172163	1858942	2016	03/24/2016 03:46:07 PM	41.768382919	-87.644495002	(41.768382919, -87.644495002)
10451860	HZ190636	2016-03-17	062XX N WESTERN AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	DEPARTMENT STORE	false	false	2413	24	50	2	14	1159187	1941396	2016	03/24/2016 03:46:07 PM	41.994919627	-87.689792154	(41.994919627, -87.689792154)
10451862	HZ190628	2016-03-17	074XX N GREENVIEW AVE	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	2422	24	49	1	05	1164995	1949694	2016	03/24/2016 03:46:07 PM	42.017567746	-87.668190473	(42.017567746, -87.668190473)
10451863	HZ190820	2016-03-17	066XX S NORMAL BLVD	1320	CRIMINAL DAMAGE	TO VEHICLE	SCHOOL, PUBLIC, GROUNDS	false	false	722	7	6	68	14	1174223	1860622	2016	03/24/2016 03:46:07 PM	41.772947511	-87.636894268	(41.772947511, -87.636894268)
10451866	HZ190849	2016-03-17	0000X N STATE ST	0560	ASSAULT	SIMPLE	DEPARTMENT STORE	false	false	112	1	42	32	08A	1176364	1900524	2016	03/24/2016 03:46:07 PM	41.882394062	-87.627844798	(41.882394062, -87.627844798)
10451867	HZ190770	2016-03-17	018XX N MULLIGAN AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE-GARAGE	false	false	2513	25	29	25	14	1133911	1911509	2016	03/24/2016 03:46:07 PM	41.913390199	-87.783475928	(41.913390199, -87.783475928)
10451868	HZ190920	2016-03-17	006XX N ST CLAIR ST	0890	THEFT	FROM BUILDING	RESTAURANT	false	false	1834	18	42	8	06	1177717	1904950	2016	03/24/2016 03:46:07 PM	41.8945086	-87.622742041	(41.8945086, -87.622742041)
10451869	HZ190934	2016-03-17	057XX N ARTESIAN AVE	0810	THEFT	OVER $500	STREET	false	false	2011	20	40	2	06	1158954	1938108	2016	03/24/2016 03:46:07 PM	41.985902025	-87.690739993	(41.985902025, -87.690739993)
10451879	HZ190848	2016-03-17	054XX W MADISON ST	0890	THEFT	FROM BUILDING	APARTMENT	false	false	1522	15	29	25	06	1139778	1899482	2016	03/24/2016 03:46:07 PM	41.880281416	-87.7622156	(41.880281416, -87.7622156)
10451880	HZ190921	2016-03-17	006XX W ENGLEWOOD AVE	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	711	7	16	68	05	1173117	1863446	2016	03/24/2016 03:46:07 PM	41.780721396	-87.640865208	(41.780721396, -87.640865208)
10451881	HZ190886	2016-03-17	056XX W FULLERTON AVE	0554	ASSAULT	AGG PO HANDS NO/MIN INJURY	SIDEWALK	false	false	2515	25	30	19	08A	1138222	1915387	2016	03/24/2016 03:46:07 PM	41.923954937	-87.767543972	(41.923954937, -87.767543972)
10451883	HZ190838	2016-03-17	066XX S COTTAGE GROVE AVE	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	true	false	321	3	5	42	06	1182702	1861192	2016	03/24/2016 03:46:07 PM	41.774319025	-87.605795029	(41.774319025, -87.605795029)
10451886	HZ190898	2016-03-17	0000X E 71ST ST	0860	THEFT	RETAIL THEFT	GROCERY FOOD STORE	true	false	323	3	6	69	06	1178108	1857961	2016	03/24/2016 03:46:07 PM	41.765558228	-87.622733535	(41.765558228, -87.622733535)
10451888	HZ190878	2016-03-17	0000X N PINE AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	1522	15	28	25	07	1139507	1899657	2016	03/24/2016 03:46:07 PM	41.880766583	-87.763206428	(41.880766583, -87.763206428)
10451889	HZ190952	2016-03-17	0000X W ADAMS ST	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	false	false	112	1	42	32	06	1175813	1899439	2016	03/24/2016 03:46:07 PM	41.87942917	-87.62990071	(41.87942917, -87.62990071)
10451891	HZ190935	2016-03-17	032XX W FRANKLIN BLVD	0820	THEFT	$500 AND UNDER	STREET	false	false	1123	11	28	23	06	1154714	1903150	2016	03/24/2016 03:46:07 PM	41.890060933	-87.707273553	(41.890060933, -87.707273553)
10451893	HZ190906	2016-03-17	030XX W COLUMBUS AVE	1130	DECEPTIVE PRACTICE	FRAUD OR CONFIDENCE GAME	RESIDENCE	false	false	835	8	18	70	11	1157292	1852837	2016	03/24/2016 03:46:07 PM	41.751943747	-87.699169685	(41.751943747, -87.699169685)
10451894	HZ190746	2016-03-17	018XX S KARLOV AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	1012	10	24	29	07	1149358	1890599	2016	03/24/2016 03:46:07 PM	41.855725091	-87.727268803	(41.855725091, -87.727268803)
10451895	HZ190808	2016-03-17	113XX S BISHOP ST	051A	ASSAULT	AGGRAVATED: HANDGUN	STREET	false	false	2234	22	34	75	04A	1168581	1829639	2016	03/24/2016 03:46:07 PM	41.688049133	-87.658466874	(41.688049133, -87.658466874)
10451896	HZ190961	2016-03-17	014XX S AVERS AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	1011	10	24	29	18	1150945	1892800	2016	03/24/2016 03:46:07 PM	41.861734011	-87.721386115	(41.861734011, -87.721386115)
10451898	HZ190924	2016-03-17	004XX W 57TH PL	0560	ASSAULT	SIMPLE	ALLEY	true	false	711	7	20	68	08A	1174197	1866807	2016	03/24/2016 03:46:07 PM	41.789920409	-87.636805923	(41.789920409, -87.636805923)
10451900	HZ190999	2016-03-17	020XX W LAWRENCE AVE	0890	THEFT	FROM BUILDING	RESTAURANT	false	false	1911	19	47	4	06	1161626	1931870	2016	03/24/2016 03:46:07 PM	41.968729266	-87.681087192	(41.968729266, -87.681087192)
10451901	HZ190996	2016-03-17	009XX W 31ST PL	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	913	9	11	60	14	1170402	1884005	2016	03/24/2016 03:46:07 PM	41.83719701	-87.650219779	(41.83719701, -87.650219779)
10451903	HZ190989	2016-03-17	031XX W FOSTER AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	1712	17	40	13	06	1154614	1934381	2016	03/24/2016 03:46:07 PM	41.975763182	-87.70680264	(41.975763182, -87.70680264)
10451904	HZ191002	2016-03-17	067XX W IRVING PARK RD	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	false	1632	16	38	17	26	1130780	1925841	2016	03/24/2016 03:46:07 PM	41.952773417	-87.794647959	(41.952773417, -87.794647959)
10451908	HZ190966	2016-03-17	016XX N DAMEN AVE	0890	THEFT	FROM BUILDING	SMALL RETAIL STORE	false	false	1434	14	32	24	06	1162769	1910837	2016	03/24/2016 03:46:07 PM	41.910989563	-87.677476122	(41.910989563, -87.677476122)
10451914	HZ190867	2016-03-17	043XX W JACKSON BLVD	1345	CRIMINAL DAMAGE	TO CITY OF CHICAGO PROPERTY	CTA BUS	false	false	1115	11	28	26	14	1147603	1898336	2016	03/24/2016 03:46:07 PM	41.876990173	-87.73351214	(41.876990173, -87.73351214)
10451915	HZ190852	2016-03-17	047XX S COTTAGE GROVE AVE	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	true	false	223	2	4	38	06	1182389	1873821	2016	03/24/2016 03:46:07 PM	41.808981361	-87.606551046	(41.808981361, -87.606551046)
10451924	HZ190839	2016-03-17	013XX W ARDMORE AVE	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE	false	false	2013	20	48	77	05	1166275	1938966	2016	03/24/2016 03:46:07 PM	41.988102518	-87.663789084	(41.988102518, -87.663789084)
10451930	HZ190830	2016-03-17	054XX W RICE ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	1524	15	37	25	08B	1139815	1905134	2016	03/24/2016 03:46:07 PM	41.895790537	-87.761941543	(41.895790537, -87.761941543)
10451932	HZ190683	2016-03-17	080XX S RIDGELAND AVE	1330	CRIMINAL TRESPASS	TO LAND	APARTMENT	false	true	414	4	8	46	26	1189372	1852171	2016	03/24/2016 03:46:07 PM	41.749407184	-87.581633336	(41.749407184, -87.581633336)
10451933	HZ190794	2016-03-17	011XX W JACKSON BLVD	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	true	false	1232	12	2	28	06	1168933	1898798	2016	03/24/2016 03:46:07 PM	41.877822179	-87.655181405	(41.877822179, -87.655181405)
10451935	HZ190986	2016-03-17	085XX S MORGAN ST	0460	BATTERY	SIMPLE	SIDEWALK	false	false	613	6	21	71	08B	1171136	1848294	2016	03/24/2016 03:46:07 PM	41.739185933	-87.648570093	(41.739185933, -87.648570093)
10451936	HZ190979	2016-03-17	007XX N LOREL AVE	0460	BATTERY	SIMPLE	SCHOOL, PRIVATE, BUILDING	false	false	1524	15	37	25	08B	1140542	1904359	2016	03/24/2016 03:46:07 PM	41.893650526	-87.759290438	(41.893650526, -87.759290438)
10451941	HZ190789	2016-03-17	008XX W ADDISON ST	1350	CRIMINAL TRESPASS	TO STATE SUP LAND	POLICE FACILITY/VEH PARKING LOT	true	false	1923	19	44	6	26	1169826	1924123	2016	03/24/2016 03:46:07 PM	41.947295978	-87.651162974	(41.947295978, -87.651162974)
10451942	HZ190678	2016-03-17	069XX S TALMAN AVE	0281	CRIM SEXUAL ASSAULT	NON-AGGRAVATED	APARTMENT	false	false	831	8	18	66	02	1159906	1858547	2016	03/24/2016 03:46:07 PM	41.767559572	-87.689433864	(41.767559572, -87.689433864)
10451944	HZ190960	2016-03-17	039XX W FLOURNOY ST	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	1132	11	24	26	14	1150291	1896740	2016	03/24/2016 03:46:07 PM	41.872558596	-87.723684143	(41.872558596, -87.723684143)
10451946	HZ190689	2016-03-17	0000X N LOTUS AVE	0460	BATTERY	SIMPLE	SIDEWALK	false	false	1522	15	28	25	08B	1139948	1899903	2016	03/24/2016 03:46:07 PM	41.881433588	-87.76158107	(41.881433588, -87.76158107)
10451947	HZ190953	2016-03-17	012XX S TROY ST	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	1022	10	24	29	14	1155554	1894299	2016	03/24/2016 03:46:07 PM	41.865756034	-87.704426864	(41.865756034, -87.704426864)
10451951	HZ190840	2016-03-17	023XX N SPAULDING AVE	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	RESIDENCE	false	false	1413	14	35	22	26	1153762	1915375	2016	03/24/2016 03:46:07 PM	41.923626447	-87.710443729	(41.923626447, -87.710443729)
10451952	HZ190797	2016-03-17	029XX W WASHINGTON BLVD	0558	ASSAULT	AGG PRO.EMP: OTHER DANG WEAPON	SCHOOL, PUBLIC, BUILDING	false	false	1222	12	2	27	04A	1156848	1900543	2016	03/24/2016 03:46:07 PM	41.882864085	-87.699507229	(41.882864085, -87.699507229)
10451953	HZ190998	2016-03-17	040XX W ROOSEVELT RD	1320	CRIMINAL DAMAGE	TO VEHICLE	PARKING LOT/GARAGE(NON.RESID.)	false	false	1011	10	24	29	14	1149463	1894398	2016	03/24/2016 03:46:07 PM	41.866147972	-87.726784885	(41.866147972, -87.726784885)
10451956	HZ190858	2016-03-17	064XX S TRIPP AVE	2093	NARCOTICS	FOUND SUSPECT NARCOTICS	SCHOOL, PUBLIC, BUILDING	true	false	813	8	13	65	18	1149149	1861498	2016	03/24/2016 03:46:07 PM	41.77587182	-87.728787414	(41.77587182, -87.728787414)
10451958	HZ190764	2016-03-17	047XX N MONTICELLO AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	1723	17	33	14	08B	1151200	1931206	2016	03/24/2016 03:46:07 PM	41.967118609	-87.719440929	(41.967118609, -87.719440929)
10451959	HZ191024	2016-03-17	004XX E SOUTH WATER ST	1152	DECEPTIVE PRACTICE	ILLEGAL USE CASH CARD	RESIDENCE	false	false	114	1	42	32	11	1179256	1902052	2016	03/24/2016 03:46:07 PM	41.88652124	-87.617178654	(41.88652124, -87.617178654)
10451961	HZ190686	2016-03-17	004XX W DIVISION ST	1121	DECEPTIVE PRACTICE	COUNTERFEITING DOCUMENT	SIDEWALK	false	false	1821	18	27	8	10	1173175	1908290	2016	03/24/2016 03:46:07 PM	41.903775756	-87.639324074	(41.903775756, -87.639324074)
10451967	HZ191074	2016-03-17	040XX W 115TH ST	2820	OTHER OFFENSE	TELEPHONE THREAT	POLICE FACILITY/VEH PARKING LOT	false	false	2211	22	19	74	26	1151309	1828012	2016	03/24/2016 03:46:07 PM	41.683938235	-87.721741177	(41.683938235, -87.721741177)
10451971	HZ190959	2016-03-17	098XX S EWING AVE	0620	BURGLARY	UNLAWFUL ENTRY	APARTMENT	false	false	432	4	10	52	05	1202129	1840551	2016	03/24/2016 03:46:07 PM	41.717205756	-87.535282471	(41.717205756, -87.535282471)
10451972	HZ190904	2016-03-17	089XX S RACINE AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE PORCH/HALLWAY	false	false	2222	22	21	73	08B	1169894	1845399	2016	03/24/2016 03:46:07 PM	41.731268672	-87.653204377	(41.731268672, -87.653204377)
10451973	HZ190799	2016-03-17	092XX S HARPER AVE	041A	BATTERY	AGGRAVATED: HANDGUN	STREET	false	false	413	4	8	48	04B	1188063	1843943	2016	03/24/2016 03:46:07 PM	41.726860009	-87.586691546	(41.726860009, -87.586691546)
10451974	HZ190882	2016-03-17	022XX S WESTERN AVE	0860	THEFT	RETAIL THEFT	GROCERY FOOD STORE	true	false	1034	10	25	31	06	1160711	1889253	2016	03/24/2016 03:46:07 PM	41.851804072	-87.68563492	(41.851804072, -87.68563492)
10451975	HZ191042	2016-03-17	034XX W 54TH ST	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE	false	false	822	8	14	63	05	1154375	1868598	2016	03/24/2016 03:46:07 PM	41.795252861	-87.709440282	(41.795252861, -87.709440282)
10451976	HZ190828	2016-03-17	062XX S MAPLEWOOD AVE	0420	BATTERY	AGGRAVATED:KNIFE/CUTTING INSTR	APARTMENT	false	false	825	8	15	66	04B	1160441	1863273	2016	03/24/2016 03:46:07 PM	41.78051738	-87.687342723	(41.78051738, -87.687342723)
10451977	HZ191045	2016-03-17	016XX N PARKSIDE AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	2531	25	29	25	07	1138465	1910394	2016	03/24/2016 03:46:07 PM	41.910249175	-87.766772281	(41.910249175, -87.766772281)
10451978	HZ191109	2016-03-17	0000X N STATE ST	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	false	false	112	1	42	32	06	1176362	1900577	2016	03/24/2016 03:46:07 PM	41.882539542	-87.627850543	(41.882539542, -87.627850543)
10451979	HZ190948	2016-03-17	026XX W 24TH ST	2012	NARCOTICS	MANU/DELIVER:COCAINE	APARTMENT	true	false	1034	10	12	30	18	1159129	1887970	2016	03/24/2016 03:46:07 PM	41.84831598	-87.691476479	(41.84831598, -87.691476479)
10451980	HZ191018	2016-03-17	029XX W PERSHING RD	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	RESIDENCE	false	true	911	9	14	58	26	1157393	1878629	2016	03/24/2016 03:46:07 PM	41.822718601	-87.698101248	(41.822718601, -87.698101248)
10451981	HZ191108	2016-03-17	006XX S CENTRAL AVE	0890	THEFT	FROM BUILDING	HOSPITAL BUILDING/GROUNDS	false	false	1522	15	29	25	06	1139153	1896560	2016	03/24/2016 03:46:07 PM	41.872274452	-87.764581664	(41.872274452, -87.764581664)
10451985	HZ191021	2016-03-17	120XX S LAFLIN ST	1320	CRIMINAL DAMAGE	TO VEHICLE	VEHICLE-COMMERCIAL	false	false	524	5	34	53	14	1168509	1824821	2016	03/24/2016 03:46:07 PM	41.674829267	-87.65886854	(41.674829267, -87.65886854)
10451987	HZ191080	2016-03-17	041XX W KAMERLING AVE	051A	ASSAULT	AGGRAVATED: HANDGUN	STREET	false	false	2534	25	37	23	04A	1148499	1908667	2016	03/24/2016 03:46:07 PM	41.905322324	-87.729955523	(41.905322324, -87.729955523)
10451988	HZ191132	2016-03-17	018XX W 103RD ST	1310	CRIMINAL DAMAGE	TO PROPERTY	SMALL RETAIL STORE	false	false	2212	22	19	72	14	1165862	1836378	2016	03/24/2016 03:46:07 PM	41.706600105	-87.668230423	(41.706600105, -87.668230423)
10451989	HZ191127	2016-03-17	003XX W WASHINGTON ST	0890	THEFT	FROM BUILDING	OTHER	false	false	122	1	42	32	06	1174221	1900802	2016	03/24/2016 03:46:07 PM	41.883204983	-87.635705542	(41.883204983, -87.635705542)
10451990	HZ190963	2016-03-17	044XX W FULLERTON AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	2522	25	31	20	06	1146217	1915585	2016	03/24/2016 03:46:07 PM	41.924349755	-87.738161788	(41.924349755, -87.738161788)
10451992	HZ191090	2016-03-17	075XX N CLARK ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	PARKING LOT/GARAGE(NON.RESID.)	false	false	2424	24	49	1	07	1162898	1949977	2016	03/24/2016 03:46:07 PM	42.018388759	-87.675898955	(42.018388759, -87.675898955)
10451994	HZ191135	2016-03-17	021XX N CLARK ST	0810	THEFT	OVER $500	STREET	false	false	1814	18	43	7	06	1173571	1914558	2016	03/24/2016 03:46:07 PM	41.920966647	-87.637682746	(41.920966647, -87.637682746)
10451996	HZ191137	2016-03-17	032XX E 91ST ST	0560	ASSAULT	SIMPLE	OTHER	false	false	424	4	10	46	08A	1199355	1845241	2016	03/24/2016 03:46:07 PM	41.730145605	-87.545284948	(41.730145605, -87.545284948)
10451997	HZ191061	2016-03-17	058XX S GREEN ST	0890	THEFT	FROM BUILDING	RESIDENCE PORCH/HALLWAY	false	false	712	7	16	68	06	1171643	1865953	2016	03/24/2016 03:46:07 PM	41.787633336	-87.646195703	(41.787633336, -87.646195703)
10452000	HZ191139	2016-03-17	015XX N SPRINGFIELD AVE	0820	THEFT	$500 AND UNDER	RESIDENCE-GARAGE	false	false	2535	25	30	23	06	1150096	1909943	2016	03/24/2016 03:46:07 PM	41.908792818	-87.724055881	(41.908792818, -87.724055881)
10452001	HZ191029	2016-03-17	002XX E ERIE ST	0890	THEFT	FROM BUILDING	RESTAURANT	false	false	1834	18	42	8	06	1178083	1904831	2016	03/24/2016 03:46:07 PM	41.894173733	-87.621401474	(41.894173733, -87.621401474)
10452003	HZ191077	2016-03-17	007XX N SPRINGFIELD AVE	2027	NARCOTICS	POSS: CRACK	SIDEWALK	true	false	1112	11	27	23	18	1150258	1904613	2016	03/24/2016 03:46:07 PM	41.894163607	-87.72359993	(41.894163607, -87.72359993)
10452004	HZ191104	2016-03-17	007XX N TRUMBULL AVE	2024	NARCOTICS	POSS: HEROIN(WHITE)	VACANT LOT/LAND	true	false	1121	11	27	23	18	1153246	1904715	2016	03/24/2016 03:46:07 PM	41.894384712	-87.712623163	(41.894384712, -87.712623163)
10452005	HZ190982	2016-03-17	026XX N LAWNDALE AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	false	true	2524	25	35	22	08B	1151274	1917074	2016	03/24/2016 03:46:07 PM	41.928337879	-87.719540948	(41.928337879, -87.719540948)
10452006	HZ191034	2016-03-17	074XX S HALSTED ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	VEHICLE NON-COMMERCIAL	false	true	733	7	17	68	08B	1172264	1855211	2016	03/24/2016 03:46:07 PM	41.758142376	-87.644234347	(41.758142376, -87.644234347)
10452008	HZ190866	2016-03-17	086XX S BENNETT AVE	143A	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	RESIDENTIAL YARD (FRONT/BACK)	true	false	412	4	8	45	15	1190354	1848069	2016	03/24/2016 03:46:07 PM	41.738127319	-87.578166863	(41.738127319, -87.578166863)
10452009	HZ191065	2016-03-17	023XX S PULASKI RD	0486	BATTERY	DOMESTIC BATTERY SIMPLE	PARKING LOT/GARAGE(NON.RESID.)	true	true	1013	10	22	29	08B	1150083	1887962	2016	03/24/2016 03:46:07 PM	41.848474762	-87.724676285	(41.848474762, -87.724676285)
10452014	HZ190950	2016-03-17	071XX S CAMPBELL AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	832	8	18	66	14	1160944	1857216	2016	03/24/2016 03:46:07 PM	41.763885728	-87.685665853	(41.763885728, -87.685665853)
10452016	HZ190707	2016-03-17	039XX W 47TH ST	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	false	false	821	8	14	57	06	1150702	1873176	2016	03/24/2016 03:46:07 PM	41.807887928	-87.722790148	(41.807887928, -87.722790148)
10452018	HZ191105	2016-03-17	014XX N WESTERN AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	1423	14	1	24	08B	1160147	1909537	2016	03/24/2016 03:46:07 PM	41.907476876	-87.687144415	(41.907476876, -87.687144415)
10452019	HZ190991	2016-03-17	052XX S ABERDEEN ST	0620	BURGLARY	UNLAWFUL ENTRY	RESIDENCE	false	false	934	9	16	61	05	1169871	1870092	2016	03/24/2016 03:46:07 PM	41.7990299	-87.652572701	(41.7990299, -87.652572701)
10452022	HZ190911	2016-03-17	004XX W 26TH ST	0460	BATTERY	SIMPLE	GAS STATION	false	false	914	9	11	60	08B	1173491	1887030	2016	03/24/2016 03:46:07 PM	41.845429887	-87.638795252	(41.845429887, -87.638795252)
10452023	HZ191025	2016-03-17	075XX N HOYNE AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	2424	24	49	1	08B	1160972	1949950	2016	03/24/2016 03:46:07 PM	42.018355045	-87.682987051	(42.018355045, -87.682987051)
10452024	HZ190822	2016-03-17	055XX S MAPLEWOOD AVE	0460	BATTERY	SIMPLE	SCHOOL, PUBLIC, BUILDING	false	false	824	8	16	63	08B	1160312	1867892	2016	03/24/2016 03:46:07 PM	41.793195202	-87.687688498	(41.793195202, -87.687688498)
10452025	HZ191092	2016-03-17	018XX S RIDGEWAY AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	1014	10	24	29	14	1151660	1890731	2016	03/24/2016 03:46:07 PM	41.856042416	-87.718815813	(41.856042416, -87.718815813)
10452026	HZ191041	2016-03-17	076XX S CICERO AVE	0860	THEFT	RETAIL THEFT	DEPARTMENT STORE	true	false	833	8	13	65	06	1145727	1853720	2016	03/24/2016 03:46:07 PM	41.754592961	-87.741528537	(41.754592961, -87.741528537)
10452027	HZ191178	2016-03-17	013XX S LAWNDALE AVE	2024	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	true	false	1011	10	24	29	18	1151918	1893645	2016	03/24/2016 03:46:07 PM	41.864033702	-87.717792133	(41.864033702, -87.717792133)
